Latitude,Longitude,SOURCE,SOURCE.NAM,OTHER.NAME,WELL.ID,Al (ppb),As (ppb),Ba (ppb),Ca (ppb),Cl (ppb),Cr (ppb),Cu (ppb),F (ppb),Fe (ppb),K (ppb),Mg (ppb),Mn (ppb),Mo (ppb),Ni (ppb),NO3 (ppb),Pb (ppb),Se (ppb),SO4 (ppb),Sr (ppb),U (ppb),V (ppb0,Zn (ppb),Cr_level,Cr_level1
40.12266667,-122.19541670000001,USGS,NSAC-06,NSAC-06,NSAC-06,1.6,0.43,61.5,28800.0,8110.0,0.61,0.53,270.0,8.0,580.0,15900.0,0.2,0.848,0.91,1760.0,0.172,0.16,17100.0,202.0,0.066008,4.4,2.1,0,Normal Cr
40.14541667,-122.31191670000001,USGS,NSAC-07,NSAC-07,NSAC-07,0.8,1.4,142.0,28400.0,5090.0,6.3,1.1,170.0,8.0,890.0,18300.0,0.2,0.42700000000000005,0.2,930.0,0.435,0.33,2490.0,511.0,0.48248,12.3,5.6,3,Normal Cr
40.22252778,-122.25955559999998,USGS,NSAC-08,NSAC-08,NSAC-08,1.5,7.6,46.2,23000.0,5760.0,0.12,1.0,100.0,8.0,1730.0,4810.0,40.2,0.9540000000000001,0.2,40.0,0.32799999999999996,0.24,4660.0,261.0,0.74148,1.4,1.6,0,Normal Cr
40.15991667,-122.22630559999999,USGS,NSAC-09,NSAC-09,NSAC-09,2.6,2.4,65.2,22200.0,3800.0,5.2,1.0,120.0,3.2,1930.0,8080.0,0.13,0.725,0.09,978.0,0.209,0.98,3310.0,289.0,0.38184,17.2,1.8,3,Normal Cr
40.15991667,-122.22630559999999,USGS,NSAC-09,NSAC-09,NSAC-09,1.6,2.2,76.4,20700.0,4520.0,4.6,1.0,150.0,8.0,2350.0,8550.0,0.26,0.77,0.2,624.0,0.195,0.84,2830.0,270.0,0.3034,17.5,2.9,2,Normal Cr
40.18558333,-122.18869440000002,USGS,NSAC-11,NSAC-11,NSAC-11,4.8,0.47,33.2,20500.0,51800.0,0.59,4.3,120.0,8.0,1630.0,15400.0,0.12,0.129,0.78,2480.0,3.73,0.1,11400.0,171.0,0.099012,4.6,3.9,0,Normal Cr
40.07186111,-122.1619167,USGS,NSAC-12,NSAC-12,NSAC-12,1.2,3.4,108.0,20400.0,5740.0,8.6,1.0,150.0,8.0,1800.0,15500.0,0.2,0.941,0.16,993.0,0.08900000000000001,0.5,6700.0,267.0,0.24272,16.8,7.8,3,Normal Cr
40.01011111,-122.0837778,USGS,NSAC-13,NSAC-13,NSAC-13,1.7,3.3,11.3,11300.0,11200.0,3.2,1.0,140.0,8.0,3540.0,9480.0,0.33,1.04,0.2,826.0,0.064,0.07,3080.0,81.1,0.141044,41.2,9.7,2,Normal Cr
40.05922222,-122.14880559999999,USGS,NSAC-14,NSAC-14,NSAC-14,1.3,2.0,135.0,31000.0,16300.0,6.2,0.66,130.0,6.1,1270.0,24600.0,2.6,0.855,0.28,1640.0,0.703,0.41,13000.0,292.0,0.33299999999999996,8.9,1.2,3,Normal Cr
40.08116667,-122.09655559999999,USGS,NSAC-15,NSAC-15,NSAC-15,1.6,1.2,29.1,17400.0,17000.0,0.62,1.6,120.0,26.2,2450.0,12800.0,0.98,0.12300000000000001,1.0,829.0,0.185,0.03,14900.0,124.0,0.063048,6.3,72.9,0,Normal Cr
40.02180556,-122.0981389,USGS,NSAC-16,NSAC-16,NSAC-16,2.9,3.6,8.81,13600.0,11400.0,5.3,1.0,170.0,8.0,4010.0,10200.0,0.23,1.16,0.09,1060.0,0.175,0.07,9130.0,80.9,0.22791999999999998,19.8,4.2,3,Normal Cr
40.02180556,-122.0981389,USGS,NSAC-16,NSAC-16,NSAC-16,1.4,3.4,8.16,12700.0,11100.0,6.0,0.5,150.0,3.2,3860.0,9770.0,0.82,1.03,0.2,1060.0,0.217,0.06,9300.0,81.2,0.23235999999999998,17.4,3.8,3,Normal Cr
39.92163889,-122.44730559999999,USGS,NSAC-17,NSAC-17,NSAC-17,1.6,3.4,154.0,12400.0,139000.0,0.12,8.3,110.0,31.8,540.0,6790.0,29.7,4.92,1.2,40.0,0.9179999999999999,0.02,180.0,185.0,0.02072,0.14,9.7,0,Normal Cr
40.20422222,-122.30180559999998,USGS,NSAC-18,NSAC-18,NSAC-18,2.2,1.9,94.4,20900.0,3670.0,5.1,0.67,200.0,5.4,1720.0,10300.0,0.28,0.594,0.2,950.0,0.294,0.27,1940.0,271.0,0.27528,18.0,48.2,3,Normal Cr
40.09986111,-122.2265278,USGS,NSAC-20,NSAC-20,NSAC-20,0.8,0.55,45.0,16800.0,3320.0,2.9,0.65,230.0,9.1,390.0,9030.0,0.35,0.65,0.2,1500.0,0.166,0.44,8510.0,115.0,0.0120028,4.2,13.8,2,Normal Cr
40.23408333,-122.25316670000001,USGS,NSAC-MW-01,NSAC-MW-01,NSAC-MW-01,1.3,3.4,10.5,18800.0,7140.0,1.1,1.0,110.0,5.5,2100.0,4130.0,3.36,1.44,0.26,277.0,0.08,0.55,4390.0,180.0,0.47803999999999996,27.2,1.8,1,Normal Cr
39.94558333,-122.03994440000001,USGS,NSAC-MW-02,NSAC-MW-02,NSAC-MW-02,0.8,1.1,18.1,23300.0,5000.0,0.5,1.0,80.0,252.0,3350.0,17600.0,37.1,1.04,0.84,958.0,0.08,0.03,5300.0,136.0,0.5920000000000001,9.5,1.8,0,Normal Cr
39.94558333,-122.03994440000001,USGS,NSAC-MW-03,NSAC-MW-03,NSAC-MW-03,5.0,4.5,3.01,3010.0,3150.0,0.6,1.0,190.0,184.0,3410.0,2200.0,23.6,1.79,2.2,543.0,0.08,0.35,2650.0,18.1,0.085988,18.7,1.8,0,Normal Cr
40.04283333,-122.1665278,USGS,NSAC-MW-04,NSAC-MW-04,NSAC-MW-04,2.0,1.6,120.0,27100.0,18100.0,5.9,1.0,190.0,8.0,1020.0,21400.0,0.6,0.7829999999999999,0.24,1010.0,0.08,0.39,7700.0,295.0,0.20572,11.6,1.8,3,Normal Cr
40.04283333,-122.1665278,USGS,NSAC-MW-05,NSAC-MW-05,NSAC-MW-05,7.1,10.6,12.8,8200.0,7270.0,0.12,1.0,210.0,8.0,2540.0,739.0,8.52,3.22,0.15,40.0,0.08,0.04,12000.0,43.4,0.015984,0.41,1.8,0,Normal Cr
40.04283333,-122.1665278,USGS,NSAC-MW-06,NSAC-MW-06,NSAC-MW-06,15.9,19.8,1.71,3060.0,11600.0,0.12,1.0,310.0,4.9,1510.0,185.0,3.67,6.27,0.12,40.0,0.08,0.04,13800.0,5.92,0.02072,0.15,1.8,0,Normal Cr
40.1335,-122.46905559999999,USGS,NSAC-U-02,NSAC-U-02,NSAC-U-02,1.6,0.15,41.5,21100.0,3600.0,0.27,0.88,190.0,8.0,540.0,11500.0,0.23,0.769,0.2,890.0,0.259,0.3,34200.0,196.0,0.054020000000000006,1.3,4.7,0,Normal Cr
40.25888889,-122.2073611,USGS,NSAC-U-03,NSAC-U-03,NSAC-U-03,1.6,1.9,36.5,35300.0,37500.0,1.9,1.3,100.0,8.0,3340.0,27600.0,0.17,0.174,0.37,5490.0,0.24,0.1,14700.0,283.0,0.43068,13.8,12.4,1,Normal Cr
40.23408333,-122.25330559999999,USGS,NSAC-U-05,NSAC-U-05,NSAC-U-05,1.6,8.8,29.4,20200.0,3850.0,2.0,1.0,160.0,8.0,1840.0,10700.0,0.2,0.622,0.24,800.0,0.28,2.4,4010.0,223.0,1.8352,28.8,11.0,1,Normal Cr
40.16444444,-122.27913889999999,USGS,NSAC-U-06,NSAC-U-06,NSAC-U-06,1.6,0.26,55.6,23800.0,7710.0,0.97,0.64,260.0,8.0,600.0,14900.0,0.16,0.341,0.19,3180.0,0.109,0.06,4480.0,215.0,0.022940000000000002,2.2,11.1,0,Normal Cr
40.11283333,-122.35355559999999,USGS,NSAC-U-07,NSAC-U-07,NSAC-U-07,2.0,1.5,137.0,25100.0,2940.0,0.12,1.0,200.0,8.0,1450.0,21900.0,11.7,0.925,0.12,550.0,0.08,3.3,8110.0,557.0,0.8524799999999999,13.6,6.5,0,Normal Cr
40.00138889,-122.21755559999998,USGS,NSAC-U-08,NSAC-U-08,NSAC-U-08,1.6,0.28,33.0,14900.0,10600.0,1.4,0.61,280.0,8.0,350.0,12500.0,0.27,1.12,0.24,3470.0,0.302,0.2,8110.0,142.0,0.02072,2.4,1.6,1,Normal Cr
38.0718665,-120.93188310000001,USGS,NSJ-QPC-01,NSJ-QPC-01,NSJ-QPC-01,1.6,0.7,101.0,37600.0,9500.0,1.1,3.2,120.0,6.0,2420.0,15900.0,0.23,0.326,0.76,3310.0,2.3,1.3,27900.0,331.0,0.9782799999999999,3.0,21.9,1,Normal Cr
37.83016667,-120.9158611,USGS,NSJ-QPC-02,NSJ-QPC-02,NSJ-QPC-02,2.2,1.6,211.0,44800.0,13700.0,0.74,1.4,180.0,52.1,2920.0,22100.0,10.0,0.261,0.36,8160.0,0.27,0.03,17700.0,640.0,3.0636,17.6,16.8,0,Normal Cr
37.83016667,-120.9158611,USGS,NSJ-QPC-02,NSJ-QPC-02,NSJ-QPC-02,4.4,1.4,204.0,44500.0,12600.0,0.66,0.96,180.0,96.2,3060.0,21400.0,6.86,0.29100000000000004,0.58,7710.0,0.20600000000000002,0.05,17100.0,687.0,3.4928,18.4,36.2,0,Normal Cr
38.33271931,-121.0948885,USGS,NSJ-QPC-04,NSJ-QPC-04,NSJ-QPC-04,0.9,2.0,32.7,3380.0,4980.0,1.5,1.0,170.0,150.0,4180.0,2530.0,64.9,0.684,0.2,1000.0,0.04,0.4,2330.0,56.9,0.07400000000000001,9.1,2.0,1,Normal Cr
38.33271931,-121.0948885,USGS,NSJ-QPC-04,NSJ-QPC-04,NSJ-QPC-04,6.3,1.9,33.8,4540.0,5100.0,1.2,0.8,200.0,120.0,4100.0,1940.0,54.8,0.7609999999999999,0.18,1040.0,0.06,0.04,2330.0,54.6,0.07103999999999999,7.9,2.4,1,Normal Cr
38.33271931,-121.0948885,USGS,NSJ-QPC-04,NSJ-QPC-04,NSJ-QPC-04,1.6,2.3,30.5,4730.0,3940.0,1.1,0.8,150.0,92.7,4060.0,2580.0,74.3,0.713,0.11,692.0,0.12,0.06,2360.0,45.5,0.075036,6.7,0.9,1,Normal Cr
38.33271931,-121.0948885,USGS,NSJ-QPC-04,NSJ-QPC-04,NSJ-QPC-04,4.9,2.2,31.9,4590.0,4830.0,1.5,0.4,210.0,245.0,4280.0,2680.0,120.0,0.736,0.2,1090.0,0.191,0.07,3680.0,48.4,0.085988,8.1,2.8,1,Normal Cr
38.15686357,-121.0829986,USGS,NSJ-QPC-06,NSJ-QPC-06,NSJ-QPC-06,0.8,3.3,52.6,12800.0,10800.0,0.8,0.4,270.0,3.2,6660.0,6550.0,2.62,0.46799999999999997,0.13,1000.0,0.126,0.3,1400.0,153.0,0.14800000000000002,14.7,7.9,0,Normal Cr
38.10211111,-121.1396389,USGS,NSJ-QPC-08,NSJ-QPC-08,NSJ-QPC-08,0.9,1.9,45.1,15200.0,5630.0,2.7,2.4,200.0,3.3,3210.0,8870.0,0.2,0.513,0.25,1000.0,0.368,0.3,5720.0,193.0,0.07799600000000001,20.7,11.2,2,Normal Cr
37.81872222,-120.86780559999998,USGS,NSJ-QPC-10,NSJ-QPC-10,NSJ-QPC-10,1.3,2.8,82.7,14300.0,8380.0,1.4,0.7,280.0,4.1,2640.0,8760.0,0.32,0.425,0.23,1000.0,0.391,0.4,5070.0,183.0,0.30635999999999997,25.7,9.5,1,Normal Cr
40.33758333,-122.22666670000001,USGS,RED-01,RED-01,RED-01,1.3,1.4,17.1,13000.0,3260.0,3.2,1.2,170.0,3.2,1530.0,8610.0,0.2,0.379,0.2,776.0,0.11699999999999999,0.46,1400.0,106.0,0.096052,14.6,2.6,2,Normal Cr
40.33758333,-122.22666670000001,USGS,RED-01,RED-01,RED-01,1.8,1.7,18.2,14300.0,3210.0,2.7,1.1,140.0,8.0,1390.0,9230.0,1.09,0.389,0.1,798.0,0.182,0.45,1270.0,114.0,0.10300799999999999,13.8,10.0,2,Normal Cr
40.37388889,-122.21133329999999,USGS,RED-02,RED-02,RED-02,1.1,2.5,11.8,14000.0,3090.0,4.6,1.1,150.0,8.0,2540.0,9680.0,0.2,0.5379999999999999,0.11,990.0,0.20199999999999999,0.29,1370.0,116.0,0.25604,17.5,6.4,2,Normal Cr
40.54952778,-122.32963889999999,USGS,RED-03,RED-03,RED-03,1.6,1.3,108.0,23000.0,15700.0,0.12,3.8,120.0,10.4,630.0,21700.0,15.6,0.2,0.74,4070.0,2.88,0.21,6690.0,274.0,0.09694,3.8,16.6,0,Normal Cr
40.50658333,-122.30022220000001,USGS,RED-04,RED-04,RED-04,1.6,0.49,34.0,13600.0,9460.0,0.22,1.4,120.0,8.0,690.0,12900.0,0.2,0.18600000000000003,0.28,1350.0,1.17,0.05,6900.0,111.0,0.022052000000000002,3.0,2.3,0,Normal Cr
40.39802778,-122.28705559999999,USGS,RED-05,RED-05,RED-05,1.6,0.82,19.1,10700.0,2640.0,0.51,1.3,160.0,8.0,810.0,8570.0,0.2,0.415,0.21,737.0,0.831,0.43,1890.0,95.4,0.026048,10.1,2.6,0,Normal Cr
40.51311111,-122.3816389,USGS,RED-06,RED-06,RED-06,1.6,0.26,19.6,10900.0,2200.0,0.11,0.95,120.0,8.0,510.0,6410.0,0.2,0.2,0.3,1100.0,0.428,0.1,3640.0,72.1,0.02072,1.5,3.6,0,Normal Cr
40.47963889,-122.27438889999999,USGS,RED-07,RED-07,RED-07,1.6,1.0,11.1,6760.0,4380.0,0.99,1.0,120.0,8.0,700.0,6540.0,0.12,0.366,0.2,2340.0,0.175,0.1,3240.0,42.8,0.02072,9.0,7.8,0,Normal Cr
40.35783333,-122.32647220000001,USGS,RED-09,RED-09,RED-09,1.6,0.91,40.3,15200.0,5280.0,1.9,1.0,220.0,27.7,650.0,9260.0,1.49,0.335,0.17,1270.0,0.122,0.11,5740.0,187.0,0.07400000000000001,7.8,15.0,1,Normal Cr
40.41402778,-122.2783611,USGS,RED-10,RED-10,RED-10,1.3,7.7,50.2,10200.0,21700.0,0.12,1.0,120.0,7.9,1700.0,3180.0,19.9,2.29,0.2,66.0,0.217,0.09,1800.0,99.3,0.0296,4.8,11.3,0,Normal Cr
40.4655,-122.3360278,USGS,RED-11,RED-11,RED-11,1.6,0.68,24.8,7990.0,2450.0,0.31,1.1,230.0,8.0,510.0,6050.0,0.56,0.395,0.54,841.0,0.431,0.42,3260.0,67.2,0.02072,8.5,5.5,0,Normal Cr
40.38444444,-122.34025,USGS,RED-13,RED-13,RED-13,1.6,0.97,29.5,11300.0,2780.0,2.8,0.91,120.0,8.0,770.0,7520.0,0.2,0.34600000000000003,0.17,992.0,0.46299999999999997,0.13,1340.0,87.6,0.05594400000000001,11.7,15.8,2,Normal Cr
40.38930556,-122.4070278,USGS,RED-14,RED-14,RED-14,1.6,2.2,124.0,12400.0,2340.0,0.12,1.0,90.0,123.0,660.0,6810.0,56.0,0.9840000000000001,0.1,40.0,0.08199999999999999,0.04,1950.0,107.0,0.02072,0.04,1.9,0,Normal Cr
40.42158333,-122.41866670000002,USGS,RED-15,RED-15,RED-15,1.6,0.49,24.4,10300.0,5410.0,0.22,1.0,90.0,7.5,460.0,6890.0,0.43,0.22899999999999998,0.23,1050.0,0.833,0.17,650.0,89.0,0.029008,4.7,261.0,0,Normal Cr
40.33208333,-122.3763611,USGS,RED-16,RED-16,RED-16,1.6,0.37,50.6,16800.0,4040.0,1.1,4.4,110.0,8.0,550.0,8330.0,0.22,0.235,0.36,922.0,0.9359999999999999,0.05,3980.0,209.0,0.051948,5.6,8.2,1,Normal Cr
40.41813889,-122.1959722,USGS,RED-17,RED-17,RED-17,1.2,1.3,12.8,20500.0,2810.0,3.6,1.0,100.0,8.0,2210.0,20100.0,0.2,0.318,0.2,653.0,0.08,0.07,570.0,124.0,0.3848,24.4,3.8,2,Normal Cr
40.49105556,-122.272,USGS,RED-18,RED-18,RED-18,1.6,0.56,17.6,11300.0,14700.0,0.38,1.0,120.0,8.0,1070.0,11100.0,0.25,0.109,0.2,2880.0,0.449,0.04,5260.0,80.9,0.059052,5.7,1.8,0,Normal Cr
40.3275,-122.2765,USGS,RED-20,RED-20,RED-20,1.6,2.4,22.4,14300.0,2580.0,2.3,1.1,100.0,8.0,1250.0,7610.0,0.46,0.34700000000000003,0.3,1270.0,0.242,0.5,1320.0,138.0,0.113072,16.4,39.6,1,Normal Cr
40.42525,-122.2257222,USGS,RED-21,RED-21,RED-21,0.8,1.2,46.5,16200.0,3060.0,1.7,1.0,160.0,8.0,1820.0,14200.0,0.11,0.353,0.28,1810.0,0.096,0.03,8190.0,142.0,0.2738,13.8,1.8,1,Normal Cr
40.38991667,-122.25366670000001,USGS,RED-22,RED-22,RED-22,1.6,0.41,30.4,16800.0,3770.0,0.21,0.97,160.0,8.0,550.0,16100.0,0.2,0.131,0.3,1440.0,0.33299999999999996,0.04,6550.0,127.0,0.06956,5.7,1.6,0,Normal Cr
40.44125,-122.30180559999998,USGS,RED-MW-01,RED-MW-01,RED-MW-01,2.1,0.71,21.2,9420.0,3970.0,0.41,1.0,140.0,549.0,860.0,6820.0,60.3,1.0,0.73,712.0,0.08,0.29,3270.0,73.3,0.062012,6.1,1.8,0,Normal Cr
40.44119444,-122.30158329999999,USGS,RED-MW-02,RED-MW-02,RED-MW-02,0.8,0.79,21.1,9800.0,3660.0,1.5,1.0,180.0,8.0,930.0,9190.0,0.89,0.583,0.51,1330.0,0.08,0.46,8280.0,70.7,0.027972000000000004,9.6,1.2,1,Normal Cr
40.44113889,-122.30155559999999,USGS,RED-MW-03,RED-MW-03,RED-MW-03,1.6,0.66,21.6,11200.0,3350.0,1.8,1.0,160.0,10.1,750.0,8800.0,0.6,0.922,1.2,1430.0,0.08,0.19,5650.0,75.8,0.0129944,7.6,2.3,1,Normal Cr
40.35858333,-122.33383329999998,USGS,RED-MW-04,RED-MW-04,RED-MW-04,1.4,2.1,36.1,13300.0,2750.0,0.38,1.0,90.0,8.0,1030.0,2290.0,0.79,2.46,0.3,415.0,0.08,0.41,1220.0,120.0,0.2294,10.0,1.8,0,Normal Cr
40.35858333,-122.33383329999998,USGS,RED-MW-05,RED-MW-05,RED-MW-05,1.5,1.6,23.4,10800.0,2310.0,0.9,1.0,130.0,8.0,620.0,7950.0,0.51,0.47200000000000003,0.49,681.0,0.08,0.21,770.0,85.3,0.058016,9.3,1.8,0,Normal Cr
40.35858333,-122.33383329999998,USGS,RED-MW-06,RED-MW-06,RED-MW-06,8.6,2.3,40.5,18800.0,3430.0,6.8,1.0,130.0,6.5,930.0,7700.0,0.65,1.71,0.83,681.0,0.08,0.27,2120.0,133.0,0.42623999999999995,16.0,1.8,3,Normal Cr
40.35858333,-122.33383329999998,USGS,RED-MW-07,RED-MW-07,RED-MW-07,12.0,10.1,35.4,33300.0,14500.0,7.2,1.0,180.0,8.8,3660.0,8050.0,0.58,8.99,0.9,5860.0,0.08,0.79,31300.0,307.0,0.6956,29.2,1.8,3,Normal Cr
38.88691667,-121.67274440000001,USGS,RICE-01,RICE-01,RICE-01,9.6,4.9,5900.0,814000.0,4730000.0,0.42,2.4,100.0,4610.0,11500.0,447000.0,3420.0,1.56,1.3,60.0,0.48,0.48,4500.0,7880.0,0.2368,1.1,4.7,0,Normal Cr
39.07095278,-121.7275389,USGS,RICE-02,RICE-02,RICE-02,1.3,10.4,38.6,41500.0,8070.0,2.4,0.4,80.0,3.1,870.0,36500.0,14.2,1.33,0.46,878.0,0.08,0.06,23300.0,354.0,4.292,51.3,0.48,1,Normal Cr
39.14241389,-121.77743889999999,USGS,RICE-03,RICE-03,RICE-03,0.8,6.2,188.0,67400.0,34400.0,2.0,0.31,80.0,4.7,2540.0,43900.0,2.57,0.4,0.38,1720.0,0.08,0.04,37800.0,800.0,4.44,34.4,0.56,1,Normal Cr
39.4265,-121.76165559999998,USGS,RICE-04,RICE-04,RICE-04,1.6,4.7,154.0,63300.0,7050.0,1.7,0.54,180.0,57.3,2050.0,40200.0,19.9,0.59,0.96,471.0,0.08,0.09,17700.0,449.0,3.3596,25.7,0.75,1,Normal Cr
39.54165278,-121.70774440000001,USGS,RICE-05,RICE-05,RICE-05,1.6,1.4,160.0,85100.0,16900.0,0.14,0.97,130.0,27.7,1660.0,54700.0,75.4,0.4,1.9,60.0,0.08,0.08,48000.0,618.0,3.5224,27.1,1.1,0,Normal Cr
39.60813056,-121.76579440000002,USGS,RICE-06,RICE-06,RICE-06,1.6,1.8,85.3,68700.0,2440.0,0.41,0.62,110.0,4.3,1360.0,51900.0,34.1,0.4,0.86,269.0,0.08,0.04,15200.0,420.0,2.6639999999999997,40.9,0.75,0,Normal Cr
39.52169444,-121.87058329999999,USGS,RICE-07,RICE-07,RICE-07,1.0,6.2,77.6,73000.0,3880.0,1.6,0.24,150.0,6.0,1360.0,52400.0,3.42,0.37,0.28,110.0,0.08,0.08,28100.0,660.0,5.1948,57.4,0.34,1,Normal Cr
39.49026111,-121.84760279999999,USGS,RICE-08,RICE-08,RICE-08,1.0,6.0,95.6,68200.0,9570.0,4.1,0.4,100.0,6.0,1120.0,49000.0,0.25,0.3,0.22,1830.0,0.08,0.2,36400.0,666.0,3.2708,38.0,0.52,2,Normal Cr
39.39097222,-121.95530829999998,USGS,RICE-09,RICE-09,RICE-09,1.8,4.6,26.1,22500.0,3050.0,0.07,0.28,90.0,5.7,770.0,15100.0,41.9,1.27,0.29,36.0,0.08,0.08,5090.0,179.0,0.3404,18.4,0.6,0,Normal Cr
39.42900278,-122.03236940000001,USGS,RICE-10,RICE-10,RICE-10,1.1,3.1,87.2,36800.0,3850.0,0.37,0.32,240.0,6.0,690.0,18800.0,7.94,2.45,0.22,362.0,0.08,0.05,7800.0,359.0,0.6364,10.9,0.6,0,Normal Cr
39.59475,-122.0941111,USGS,RICE-11,RICE-11,RICE-11,1.1,1.6,552.0,91300.0,26800.0,1.3,1.1,180.0,4.4,620.0,60600.0,9.08,0.47,1.6,4920.0,0.08,0.08,49400.0,1340.0,1.1307200000000002,5.8,1.0,1,Normal Cr
39.56458611,-122.02759440000001,USGS,RICE-12,RICE-12,RICE-12,1.0,3.2,408.0,59900.0,14000.0,0.08,0.4,320.0,218.0,500.0,45600.0,55.2,1.71,0.56,395.0,0.04,0.08,20400.0,1000.0,1.5688,2.2,1.1,0,Normal Cr
39.54292222,-122.09911670000001,USGS,RICE-13,RICE-13,RICE-13,1.2,2.3,286.0,66500.0,26700.0,3.1,1.1,120.0,6.0,910.0,50200.0,26.6,0.81,1.1,3790.0,0.08,0.08,37400.0,1010.0,1.48,8.4,0.57,2,Normal Cr
39.49159722,-122.05583610000001,USGS,RICE-14,RICE-14,RICE-14,1.2,1.1,357.0,59500.0,9670.0,0.1,0.27,190.0,110.0,490.0,50900.0,379.0,1.23,1.3,60.0,0.08,0.08,38400.0,919.0,1.6428,0.55,0.99,0,Normal Cr
39.47298889,-122.16428329999998,USGS,RICE-15,RICE-15,RICE-15,1.6,1.1,64.7,39200.0,7100.0,0.77,0.48,890.0,6.0,450.0,47700.0,1.28,5.41,0.4,297.0,0.08,0.43,79500.0,812.0,4.44,5.5,0.47,0,Normal Cr
39.32953889,-122.16356110000001,USGS,RICE-16,RICE-16,RICE-16,1.3,0.57,20.3,29200.0,23900.0,0.05,0.4,1700.0,304.0,560.0,31900.0,434.0,9.83,0.2,81.0,0.08,11.0,375000.0,795.0,7.7552,0.54,0.53,0,Normal Cr
39.47079722,-122.1368639,USGS,RICE-18,RICE-18,RICE-18,2.9,1.0,80.9,59400.0,9180.0,7.8,0.53,260.0,6.0,810.0,38300.0,7.72,0.89,0.28,710.0,0.08,0.55,104000.0,772.0,2.0424,5.2,0.88,3,Normal Cr
39.43484167,-121.88837779999999,USGS,RICE-19,RICE-19,RICE-19,1.6,4.1,60.7,38000.0,3560.0,0.08,0.69,70.0,6.0,1230.0,25400.0,6.13,1.25,0.32,60.0,0.08,0.08,8540.0,370.0,1.2506,24.8,1.2,0,Normal Cr
38.90848889,-121.75506670000001,USGS,RICE-20,RICE-20,RICE-20,1.4,7.5,46.1,47900.0,46900.0,0.02,0.8,410.0,6.0,850.0,64100.0,216.0,10.9,1.3,3770.0,0.24,0.32,63200.0,461.0,4.8839999999999995,29.6,0.44,0,Normal Cr
39.28179444,-122.1718972,USGS,RICE-21,RICE-21,RICE-21,2.2,0.38,46.2,77200.0,106000.0,0.13,0.29,620.0,155.0,540.0,44300.0,156.0,2.41,0.31,174.0,0.13,0.45,359000.0,1200.0,2.3828,0.42,0.8,0,Normal Cr
39.18316667,-122.07808329999999,USGS,RICE-22,RICE-22,RICE-22,20.8,1.9,14.8,73100.0,156000.0,0.85,5.2,900.0,166.0,530.0,50000.0,602.0,9.62,2.3,60.0,1.04,0.77,1080000.0,4540.0,4.81,0.74,4.0,0,Normal Cr
36.35741667,-119.86791670000001,USGS,S3-MACK-K01,S3-MACK-K01,S3-MACK-K01,4.4,2.2,68.3,95600.0,99700.0,0.6,1.6,360.0,2190.0,3780.0,33100.0,517.0,87.9,2.0,872.0,0.738,0.21,652000.0,807.0,222.0,0.95,53.4,0,Normal Cr
36.45333333,-119.97566670000002,USGS,S3-MACK-K02,S3-MACK-K02,S3-MACK-K02,3.7,23.0,70.4,27300.0,193000.0,0.3,0.8,1050.0,42.3,550.0,1240.0,35.6,4.56,0.5,40.0,0.231,0.09,374000.0,226.0,0.040996,0.57,23.3,0,Normal Cr
36.51475,-119.99552779999999,USGS,S3-MACK-K03,S3-MACK-K03,S3-MACK-K03,3.3,2.1,58.8,57700.0,68900.0,0.3,0.8,100.0,4.0,1970.0,3380.0,87.3,2.43,1.0,40.0,0.38799999999999996,0.07,45600.0,359.0,29.6,4.0,7.8,0,Normal Cr
36.53252778,-120.09702779999999,USGS,S3-MACK-K04,S3-MACK-K04,S3-MACK-K04,3.2,1.5,133.0,80700.0,42500.0,0.08,0.8,100.0,489.0,1260.0,7900.0,497.0,1.43,0.52,40.0,0.067,0.03,128000.0,567.0,285.64,0.89,8.8,0,Normal Cr
36.58583333,-120.15719440000001,USGS,S3-MACK-K05,S3-MACK-K05,S3-MACK-K05,3.0,3.6,76.6,42500.0,51100.0,0.3,0.8,220.0,136.0,1240.0,5240.0,155.0,4.2,0.72,39.0,0.106,0.06,100000.0,356.0,146.964,1.0,2.4,0,Normal Cr
36.59616667,-120.18858329999999,USGS,S3-MACK-K06,S3-MACK-K06,S3-MACK-K06,4.2,2.3,28.2,172000.0,168000.0,0.3,0.8,180.0,682.0,1950.0,26500.0,1720.0,3.52,2.7,40.0,0.04,0.07,703000.0,969.0,153.92,0.5,15.6,0,Normal Cr
36.64666667,-120.22080559999999,USGS,S3-MACK-K07,S3-MACK-K07,S3-MACK-K07,2.4,9.0,78.1,28400.0,280000.0,0.3,0.8,400.0,65.8,2680.0,4700.0,414.0,7.62,0.8,33.0,0.063,0.21,107000.0,315.0,10.0936,3.0,2.0,0,Normal Cr
36.74036111,-120.1328889,USGS,S3-MACK-K08,S3-MACK-K08,S3-MACK-K08,5.1,2.0,153.0,125000.0,81000.0,4.4,4.5,30.0,21.3,10900.0,14300.0,1.62,7.01,2.3,3150.0,0.349,1.8,147000.0,1050.0,250.12,8.4,12.4,2,Normal Cr
36.68119444,-120.14869440000001,USGS,S3-MACK-K09,S3-MACK-K09,S3-MACK-K09,4.8,17.7,32.2,8860.0,205000.0,0.3,0.8,130.0,9.4,4920.0,446.0,21.0,2.48,0.2,40.0,0.04,0.07,38800.0,130.0,0.014000799999999997,0.56,2.0,0,Normal Cr
